 ,Folio,datenpunkt_id,typ,name,rolle,anmerkung
UAKUG/NIM_137,11_21,,rolle,König Marke,auftritt,
UAKUG/NIM_137,11_21,,rolle,Isolde,auftritt,
UAKUG/NIM_137,11_21,,rolle,Kurwenal,auftritt,
UAKUG/NIM_137,11_21,,rolle,Melot,auftritt,
UAKUG/NIM_137,11_21,,rolle,Brangäne,auftritt,
UAKUG/NIM_137,11_21,,rolle,Ein Hirt,auftritt,
UAKUG/NIM_137,11_21,,rolle,Ein Steuermann,auftritt,
UAKUG/NIM_137,11_21,,rolle,Stimme eines jungen Seemannes,auftritt,
UAKUG/NIM_137,11_21,,person,"Vinay, Ramon",sänger:in,
UAKUG/NIM_137,11_21,,person,"Weber, Ludwig",sänger:in,
UAKUG/NIM_137,11_21,,person,"Mödl, Martha",sänger:in,
UAKUG/NIM_137,11_21,,person,"Neidlinger, Gustav",sänger:in,
UAKUG/NIM_137,11_21,,person,"Uhde, Hermann",sänger:in,
UAKUG/NIM_137,11_21,,person,"Malaniuk, Ira",sänger:in,
UAKUG/NIM_137,11_21,,person,"Stolze, Gerhard",sänger:in,
UAKUG/NIM_137,11_21,,person,"Herwig, Alfons",sänger:in,
UAKUG/NIM_137,11_21,,person,"Tobin, Gene",sänger:in,
UAKUG/NIM_137,11_21,,"rolle, Vorname Nachname Sänger*in","Tristan, Ramon Vinay",Aufführung,
UAKUG/NIM_137,11_21,,"rolle, Vorname Nachname Sänger*in","König Marke, Ludwig Weber",Aufführung,
UAKUG/NIM_137,11_21,,"rolle, Vorname Nachname Sänger*in","Isolde, Martha Mödl",Aufführung,
UAKUG/NIM_137,11_21,,"rolle, Vorname Nachname Sänger*in","Kurwenal, Gustav Neidlinger",Aufführung,
UAKUG/NIM_137,11_21,,"rolle, Vorname Nachname Sänger*in","Melot, Hermann Uhde",Aufführung,
UAKUG/NIM_137,11_21,,"rolle, Vorname Nachname Sänger*in","Brangäne, Ira Malaniuk",Aufführung,
UAKUG/NIM_137,11_21,,"rolle, Vorname Nachname Sänger*in","Ein Hirt, Gerhard Stolze",Aufführung,
UAKUG/NIM_137,11_21,,"rolle, Vorname Nachname Sänger*in","Ein Steuermann, Alfons Herwig",Aufführung,
UAKUG/NIM_137,11_21,,"rolle, Vorname Nachname Sänger*in","Stimme eines jungen Seemannes, Gene Tobin",Aufführung,
UAKUG/NIM_137,11_62,,ort,Dresden,erwähnt,
UAKUG/NIM_137,11_62,,ort,Wien,erwähnt,
UAKUG/NIM_137,11_62,,ort,Köln,erwähnt,
UAKUG/NIM_137,11_62,,ort,Frankfurt a. M.,erwähnt,
UAKUG/NIM_137,11_62,,ort,Berlin,erwähnt,
UAKUG/NIM_137,11_62,,ort,München,erwähnt,
UAKUG/NIM_137,11_62,,ort,Hamburg,erwähnt,
UAKUG/NIM_137,11_62,,ort,Graz,erwähnt,
UAKUG/NIM_137,11_62,,ort,Stuttgart,erwähnt,
UAKUG/NIM_137,11_62,,ort,Koblenz,erwähnt,
UAKUG/NIM_137,11_62,,ort,New York,erwähnt,
UAKUG/NIM_137,11_62,,ort,Bremen,erwähnt,
UAKUG/NIM_137,11_62,,ort,Düsseldorf,erwähnt,
UAKUG/NIM_137,11_62,,werk,Der Ring des Nibelungen,Aufführung,
UAKUG/NIM_137,11_62,,werk,Lohengrin,Aufführung,
UAKUG/NIM_137,11_62,,werk,Tristan und Isolde,Aufführung,
UAKUG/NIM_137,11_62,,werk,Parsifal,Aufführung,
UAKUG/NIM_137,11_62,,person,"Adam, Theo",sänger:in,
UAKUG/NIM_137,11_62,,person,"Braun, Hans",sänger:in,
UAKUG/NIM_137,11_62,,person,"Eschert, Hasso",sänger:in,
UAKUG/NIM_137,11_62,,person,"Falcon, Bruni",sänger:in,
UAKUG/NIM_137,11_62,,person,"Faulhaber, Werner",sänger:in,
UAKUG/NIM_137,11_62,,person,"Friedland, Brünnhild",sänger:in,
UAKUG/NIM_137,11_62,,person,"Greindl, Josef",sänger:in,
UAKUG/NIM_137,11_62,,person,"Hotter, Hans",sänger:in,
UAKUG/NIM_137,11_62,,person,"Ilosvay, Maria von ",sänger:in,
UAKUG/NIM_137,11_62,,person,"Janko, Joseph",sänger:in,
UAKUG/NIM_137,11_62,,person,"Kuen, Paul",sänger:in,
UAKUG/NIM_137,11_62,,person,"Litz, Gisela",sänger:in,
UAKUG/NIM_137,11_62,,person,"London, George",sänger:in,
UAKUG/NIM_137,11_62,,person,"Malaniuk, Ira",sänger:in,
UAKUG/NIM_137,11_62,,person,"Mödl, Martha",sänger:in,
UAKUG/NIM_137,11_62,,person,"Neidlinger, Gustav",sänger:in,
UAKUG/NIM_137,11_62,,person,"Plate, Sibylle",sänger:in,
UAKUG/NIM_137,11_62,,person,"Plümacher, Hetty",sänger:in,
UAKUG/NIM_137,11_62,,person,"Resnik, Regina",sänger:in,
UAKUG/NIM_137,11_62,,person,"Steber, Eleanor",sänger:in,
UAKUG/NIM_137,11_62,,person,"Stolze, Gerhard",sänger:in,
UAKUG/NIM_137,11_62,,person,"Streich, Rita",sänger:in,
UAKUG/NIM_137,11_62,,person,"Thomamüller, Liselotte",sänger:in,
UAKUG/NIM_137,11_62,,person,"Tobin, Gene",sänger:in,
UAKUG/NIM_137,11_62,,person,"Uhde, Hermann",sänger:in,
UAKUG/NIM_137,11_62,,person,"Varnay, Astrid",sänger:in,
UAKUG/NIM_137,11_62,,person,"Vinay, Ramon",sänger:in,
UAKUG/NIM_137,11_62,,person,"Weber, Ludwig",sänger:in,
UAKUG/NIM_137,11_62,,person,"Windgassen, Wolfgang",sänger:in,
UAKUG/NIM_137,11_62,,person,"Witte, Erich",sänger:in,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","4. Edler, Theo Adam",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","4. Knappe, Theo Adam",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Heerrufer, Hans Braun",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Melot, Hasso Eschert",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Freia, Bruni Falcon",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Ortlinde, Bruni Falcon",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Donner, Werner Faulhaber",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Steuermann, Werner Faulhaber",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","2. Gralsritter, Werner Faulhaber",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Gerhilde, Brünnhild Friedland",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Hunding, Josef Greindl",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Hagen, Josef Greindl",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Fafner, Josef Greindl",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","König Heinrich, Josef Greindl",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Titurel, Josef Greindl",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Wotan, Hans Hotter",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Wanderer, Hans Hotter",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Amfortas (V), Hans Hotter",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Erda, Maria von Ilosvay",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Schwertleite, Maria von Ilosvay",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","1. Norn, Maria von Ilosvay",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Altsolo, Maria von Ilosvay",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","2. Edler, Joseph Janko",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Mime, Paul Kuen",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Rheintochter, Gisela Litz",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Siegrune, Gisela Litz",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Soloblume, Gisela Litz",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","2. Knappe, Gisela Litz",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Amfortas, George London",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Fricka, Ira Malaniuk",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Waltraute, Ira Malaniuk",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Brangäne, Ira Malaniuk",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Brünnhilde (I. Zyklus), Martha Mödl",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Isolde, Martha Mödl",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Kundry, Martha Mödl",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Alberich, Gustav Neidlinger",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Kurwenal, Gustav Neidlinger",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Grimgerde, Sibylle Plate",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Rheintochter, Hetty Plümacher",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Soloblume, Hetty Plümacher",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Sieglinde, Regina Resnik",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","3. Norn, Regina Resnik",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Elsa, Eleanor Steber",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Froh, Gerhard Stolze",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","1. Edler, Gerhard Stolze",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Hirt, Gerhard Stolze",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","3. Knappe, Gerhard Stolze",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Waldvogel, Rita Streich",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Soloblume, Rita Streich",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Helmwige, Liselotte Thomamüller",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Junger Seemann, Gene Tobin",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","1. Gralsritter, Gene Tobin",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Gunther, Hermann Uhde",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Telramund, Hermann Uhde",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Klingsor, Hermann Uhde",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Brünnhilde (II. Zyklus), Astrid Varnay",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Ortrud, Astrid Varnay",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Isolde, Astrid Varnay",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Siegmund, Ramon Vinay",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Tristan, Ramon Vinay",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Parsifal, Ramon Vinay",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Marke, Ludwig Weber",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Gurnemanz, Ludwig Weber",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Siegfried, Wolfgang Windgassen",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Lohengrin, Wolfgang Windgassen",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Parsifal, Wolfgang Windgassen",Aufführung,
UAKUG/NIM_137,11_62,,"rolle, Vorname Nachname Sänger*in","Loge, Erich Witte",Aufführung,
UAKUG/NIM_137,12_1,,institution,Bayreuther Festspiele 1953,rahmenveranstaltung,
UAKUG/NIM_137,12_1,,"ort, datum","Bayreuth, 1953",Aufführung,
UAKUG/NIM_137,12_1,,ort,Bayreuth,auffuehrungsort,
UAKUG/NIM_137,12_1,,Datum,1953,Aufführung,
UAKUG/NIM_137,12_4,,person,"Wagner, Wieland",Leitung,
UAKUG/NIM_137,12_4,,person,"Wagner, Wolfgang",Leitung,
UAKUG/NIM_137,12_5,,person,"Hindemith, Paul",dirigent:in,
UAKUG/NIM_137,12_5,,person,"Jochum, Eugen",dirigent:in,
UAKUG/NIM_137,12_5,,werk,IX. Symphonie,,
UAKUG/NIM_137,12_5,,werk,Tristan und Isolde,,
UAKUG/NIM_137,12_6,,person,"Keilberth, Joseph",dirigent:in,
UAKUG/NIM_137,12_6,,person,"Krauss, Clemens",dirigent:in,
UAKUG/NIM_137,12_6,,werk,Lohengrin,Aufführung,
UAKUG/NIM_137,12_6,,werk,1. Ring-Zyklus,Aufführung,
UAKUG/NIM_137,12_6,,werk,Parsifal,Aufführung,
UAKUG/NIM_137,12_6,,werk,2. Ring-Zyklus,Aufführung,
UAKUG/NIM_137,12_7,,person,"Pitz, Wilhelm",chorleiter:in,
UAKUG/NIM_137,12_7,,person,"Klomp, M. Z.",Kostümbildner:in,
UAKUG/NIM_137,12_7,,person,"Klebe, Carl-Heinz",Leitung,Assitent der Gesamtleitung
UAKUG/NIM_137,12_7,,werk,Der Ring des Nibelungen,erwähnt,
UAKUG/NIM_137,12_8,,person,"Aign, Walter",Leitung,
UAKUG/NIM_137,12_8,,person,"Born, Walter",Leitung,
UAKUG/NIM_137,12_8,,person,"Fellmer, Helmut",chorleiter:in,
UAKUG/NIM_137,12_8,,institution,Württembergische Staatsoper Stuttgart,erwähnt,
UAKUG/NIM_137,12_8,,institution,Badisches Staatstheater Karlsruhe,erwähnt,
UAKUG/NIM_137,12_8,,institution,Hessisches Staatstheater Kassel,erwähnt,
UAKUG/NIM_137,12_9,,institution,Vereinigte Bühnen Graz,erwähnt,
UAKUG/NIM_137,12_9,,institution,Bayreuth,erwähnt,
UAKUG/NIM_137,12_9,,institution,Vereinigte Bühnen Graz,erwähnt,
UAKUG/NIM_137,12_9,,person,"Filzwieser, Robert",Repetitor:in,
UAKUG/NIM_137,12_9,,person,"Graf Gravina, Gilbert",Repetitor:in,
UAKUG/NIM_137,12_9,,person,"Kojetinsky, Maximilian",Repetitor:in,
UAKUG/NIM_137,12_10,,institution,Staatsoper Dresden,erwähnt,
UAKUG/NIM_137,12_10,,institution,Hamburgische Staatsoper,erwähnt,
UAKUG/NIM_137,12_10,,institution,New York,erwähnt,Kapellmeister New York
UAKUG/NIM_137,12_10,,person,"Lenssen, Gerhard",Repetitor:in,
UAKUG/NIM_137,12_10,,person,"Stein, Horst",Repetitor:in,
UAKUG/NIM_137,12_10,,person,"Weigert, Herman",Repetitor:in,
UAKUG/NIM_134,3_1,,Datum,1949/1950,Spielzeit,
UAKUG/NIM_134,3_1,,ort,Graz,auffuehrungsort,
UAKUG/NIM_134,3_1,,institution,Städtische Bühnen (Graz),veranstalter:in,
UAKUG/NIM_134,3_4,1,person,"Strauss, Richard",Komponist:in,
UAKUG/NIM_134,3_4,1,person,"Strauss, Richard Junior",regisseur:in,
UAKUG/NIM_134,3_4,1,person,"Hopf, Gertraud",abgebildet,
UAKUG/NIM_134,3_4,1,person,"Hopf, Gertraud",sänger:in,
UAKUG/NIM_134,3_4,1,person,"Fekesa, Jörg",sänger:in,
UAKUG/NIM_134,3_4,1,person,"Malaniuk, Ira",sänger:in,
UAKUG/NIM_134,3_4,1,person,"Czerwenka, Oskar",sänger:in,
UAKUG/NIM_134,3_4,,institution,Oper Graz,veranstalter:in,
UAKUG/NIM_134,3_4,1,werk,Daphne,Aufführung,
UAKUG/NIM_134,3_4,2,person,"Bartók, Béla",Komponist:in,
UAKUG/NIM_134,3_4,2,person,"Diehl, André",regisseur:in,
UAKUG/NIM_134,3_4,2,person,"Pernerstorfer, Alois",sänger:in,
UAKUG/NIM_134,3_4,2,person,"Töpper, Hertha",sänger:in,
UAKUG/NIM_134,3_4,2,werk,Herzog Blaubarts Burg,Aufführung,
UAKUG/NIM_134,3_4,,person,"Zallinger, Meinhard von",dirigent:in,
UAKUG/NIM_134,3_4,,person,"Ludwig, Heinz",bühnenbildner:in,
UAKUG/NIM_134,3_4,3,person,"Anouilh, Jean",erwähnt,
UAKUG/NIM_134,3_4,3,person,"Friedl, Edith",erwähnt,
UAKUG/NIM_134,3_4,3,person,"Ecker, Norbert",erwähnt,
UAKUG/NIM_134,3_4,3,person,"Stari, Willi",erwähnt,
UAKUG/NIM_134,3_4,3,institution,Schuspielhaus Graz,erwähnt,
UAKUG/NIM_134,3_4,3,werk,Medea und Jason,erwähnt,
UAKUG/NIM_134,4_3,,ereignis,Zürcher Juni-Festwochen,rahmenveranstaltung,
UAKUG/NIM_134,4_3,,institution,Stadttheater Zürich,auftritt,
UAKUG/NIM_134,4_3,,Datum,1949-06,Aufführung,
UAKUG/NIM_134,4_3,1,werk,Die schwarze Spinne,Aufführung,
UAKUG/NIM_134,4_3,1,Datum,1949-05-28,Aufführung,
UAKUG/NIM_134,4_3,1,Datum,1949-06-03,Aufführung,
UAKUG/NIM_134,4_3,2,werk,Die Meistersinger von Nürnberg,Aufführung,
UAKUG/NIM_134,4_3,2,Datum,1949-06-06,Aufführung,
UAKUG/NIM_134,4_3,3,werk,Der Rosenkavalier,Aufführung,
UAKUG/NIM_134,4_3,3,Datum,1949-06-10,Aufführung,
UAKUG/NIM_134,4_3,3,Datum,1949-06-19,Aufführung,
UAKUG/NIM_134,4_3,4,ereignis,Ballett der Pariser Oper,Aufführung,
UAKUG/NIM_134,4_3,4,Datum,1949-06-11,Aufführung,
UAKUG/NIM_134,4_3,4,Datum,1949-06-12,Aufführung,
UAKUG/NIM_134,4_3,5,werk,Tristan und Isolde,Aufführung,
UAKUG/NIM_134,4_3,5,Datum,1949-06-23,Aufführung,
UAKUG/NIM_134,4_3,5,Datum,1949-06-26,Aufführung,
UAKUG/NIM_134,4_3,6,werk,Das Wandbild,Aufführung,
UAKUG/NIM_134,4_3,6,werk,Erwin und Elmire,Aufführung,
UAKUG/NIM_134,4_3,6,Datum,1949-06-27,Aufführung,
UAKUG/NIM_134,4_3,6,Datum,1949-06-30,Aufführung,
UAKUG/NIM_134,4_3,7,werk,Tänze und Serenaden,Aufführung,
UAKUG/NIM_134,4_3,7,Datum,1949-06-04,Aufführung,
UAKUG/NIM_134,4_3,7,Datum,1949-06-08,Aufführung,
UAKUG/NIM_134,4_3,7,Datum,1949-06-18,Aufführung,
UAKUG/NIM_134,4_3,7,Datum,1949-06-19,Aufführung,
UAKUG/NIM_134,4_3,7,Datum,1949-06-20,Aufführung,
UAKUG/NIM_134,4_3,7,Datum,1949-06-23,Aufführung,
UAKUG/NIM_134,4_3,7,Datum,1949-06-25,Aufführung,
UAKUG/NIM_134,4_3,7,Datum,1949-06-26,Aufführung,
UAKUG/NIM_134,4_3,7,Datum,1949-06-30,Aufführung,
UAKUG/NIM_134,4_3,7,Datum,1949-07-02,Aufführung,
UAKUG/NIM_134,4_3,7,Datum,1949-07-03,Aufführung,
UAKUG/NIM_134,4_29,,person,"Hartmann, Rudolf",abgebildet,
UAKUG/NIM_134,4_29,,person,"Malaniuk, Ira",abgebildet,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
UAKUG/NIM_137,15-1,,person,"Rappl, Erich ",verfasser:in,
UAKUG/NIM_137,15-1,,person,"Wagner, Wieland",regisseur:in,
UAKUG/NIM_137,15-1,,"rolle, Vorname Nachname Sänger*in","Froh, Gerhard Stolze",auftritt,
UAKUG/NIM_137,15-1,,"rolle, Vorname Nachname Sänger*in","Donner, Hermann Uhde",auftritt,
UAKUG/NIM_137,15-1,,"rolle, Vorname Nachname Sänger*in","Freia, Bruni Falcon",auftritt,
UAKUG/NIM_137,15-1,,"rolle, Vorname Nachname Sänger*in","Wotan, Hans Hotter",auftritt,
UAKUG/NIM_137,15-1,,"rolle, Vorname Nachname Sänger*in","Fricka, Ira Malaniuk",auftritt,
UAKUG/NIM_137,15-2,,"rolle, Vorname Nachname Sänger*in","Loge, Erich Witte",auftritt,
UAKUG/NIM_137,15-2,,"rolle, Vorname Nachname Sänger*in","Erda, Maria von Hosvay",auftritt,
UAKUG/NIM_137,15-2,,"rolle, Vorname Nachname Sänger*in","Fasolt, Joseph Greindl",auftritt,
UAKUG/NIM_137,15-2,,"rolle, Vorname Nachname Sänger*in","Mime, Paul Kuën",auftritt,
UAKUG/NIM_137,15-2,,"rolle, Vorname Nachname Sänger*in","Alberich, Gustav Neidlinger",auftritt,
UAKUG/NIM_137,15-2,,"rolle, Vorname Nachname Sänger*in","Rheintochter, Erika Zimmermann",auftritt,
UAKUG/NIM_137,15-2,,"rolle, Vorname Nachname Sänger*in","Rheintochter, Hetty Plümacher",auftritt,
UAKUG/NIM_137,15-2,,"rolle, Vorname Nachname Sänger*in","Rheintocher, Gisela Litz",auftritt,
UAKUG/NIM_137,15-1,,person,"Stolze, Gerhard",sänger:in,
UAKUG/NIM_137,15-1,,person,"Uhde, Hermann",sänger:in,
