 ,Folio,datenpunkt_id,typ,name,rolle,anmerkung
UAKUG/NIM_005,17,,Datum,1953-07-02,erwähnt,
UAKUG/NIM_005,17,,Datum,1953-07-03,erwähnt,
UAKUG/NIM_005,17,,rolle,Altsolo,erwähnt,
UAKUG/NIM_005,17,,werk,Les Noces,erwähnt,
UAKUG/NIM_005,17,,institution,Bayer. Rundfunk,erwähnt,
UAKUG/NIM_005,17,,ort,München,erwähnt,
UAKUG/NIM_005,17,,,Verpflichtungsschein,erwähnt,
UAKUG/NIM_005,17,,Datum,1953-01-20,erwähnt,
UAKUG/NIM_005,17,,Datum,1953-01-25,erwähnt,
UAKUG/NIM_005,17,,rolle,Dorabella,erwähnt,
UAKUG/NIM_005,17,,werk,Cosi Fan Tutte,erwähnt,
UAKUG/NIM_005,17,,institution,Nordwestdeutscher Rundfunk,erwähnt,
UAKUG/NIM_005,17,,ort,Hamburg,erwähnt,
UAKUG/NIM_005,17,,,Verpflichtungsschein,erwähnt,
UAKUG/NIM_005,17,,Datum,1953-03-19,erwähnt,
UAKUG/NIM_005,17,,Datum,1953-03-24,erwähnt,
UAKUG/NIM_005,17,,rolle,Azucena,erwähnt,
UAKUG/NIM_005,17,,werk,Troubadour,erwähnt,
UAKUG/NIM_005,17,,institution,Nordwestdeutscher Rundfunk,erwähnt,
UAKUG/NIM_005,17,,ort,Köln,erwähnt,
UAKUG/NIM_005,17,,,Verpflichtungsschein,erwähnt,
UAKUG/NIM_005,17,,Datum,1953-05-20,erwähnt,
UAKUG/NIM_005,17,,Datum,1953-05-22,erwähnt,
UAKUG/NIM_005,17,,rolle,Azucena,erwähnt,
UAKUG/NIM_005,17,,werk,Troubadour,erwähnt,
UAKUG/NIM_005,17,,institution,Nordwestdeutscher Rundfunk,erwähnt,"Anmerkung: ""Nachaufnahme"""
UAKUG/NIM_005,17,,,Verpflichtungsschein,erwähnt,
UAKUG/NIM_005,17,,Datum,1953-05-17,erwähnt,
UAKUG/NIM_005,17,,Datum,1953-05-21,erwähnt,
UAKUG/NIM_005,17,,rolle,Brangäne,erwähnt,
UAKUG/NIM_005,17,,werk,Tristan und Isolde,erwähnt,
UAKUG/NIM_005,17,,institution,Theatre Municipal de Lausanne,erwähnt,
UAKUG/NIM_005,17,,ort,Lausanne,erwähnt,
UAKUG/NIM_005,17,,,Vertrag,erwähnt,
UAKUG/NIM_005,17,,Datum,1953-06-24,erwähnt,
UAKUG/NIM_005,17,,Datum,1953-08-25,erwähnt,
UAKUG/NIM_005,17,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,17,,institution,Bayreuther Festspiele,erwähnt,
UAKUG/NIM_005,17,,ort,Bayreuth,erwähnt,
UAKUG/NIM_005,17,,,Vertrag,erwähnt,
UAKUG/NIM_005,17,,rolle,Altsolo,erwähnt,
UAKUG/NIM_005,17,,werk,IX. Beethoven,erwähnt,
UAKUG/NIM_005,17,,ereignis,Symphoniekonzert,erwähnt,
UAKUG/NIM_005,17,,institution,Festspielhaus Bayreuth,erwähnt,
UAKUG/NIM_005,17,,ort,Bayreuth,erwähnt,
UAKUG/NIM_005,17,,,Bestätigung,erwähnt,
UAKUG/NIM_005,17,,Datum,1953-09-01,erwähnt,
UAKUG/NIM_005,17,,Datum,1954-08-31,erwähnt,
UAKUG/NIM_005,17,,rolle,Opernsängerin,erwähnt,
UAKUG/NIM_005,17,,institution,Bayerische Staatsoper,erwähnt,
UAKUG/NIM_005,17,,ort,München,erwähnt,
UAKUG/NIM_005,17,,,Dienstvertrag,erwähnt,
UAKUG/NIM_005,17,,Datum,1953-10-21,erwähnt,
UAKUG/NIM_005,17,,Datum,1953-11-06,erwähnt,
UAKUG/NIM_005,17,,rolle,Fricka,erwähnt,
UAKUG/NIM_005,17,,werk,Rheingold,erwähnt,
UAKUG/NIM_005,17,,rolle,Rossweise,erwähnt,sic!
UAKUG/NIM_005,17,,werk,Walküre,erwähnt,
UAKUG/NIM_005,17,,institution,RAI-Radio Italiana,erwähnt,
UAKUG/NIM_005,17,,ort,Roma,erwähnt,
UAKUG/NIM_005,17,,,Vertrag,erwähnt,
UAKUG/NIM_005,17,,Datum,1953-12-25,erwähnt,
UAKUG/NIM_005,17,,Datum,1954-01-12,erwähnt,
UAKUG/NIM_005,17,,rolle,Brangäne,erwähnt,
UAKUG/NIM_005,17,,werk,Tristan,erwähnt,sic!
UAKUG/NIM_005,17,,institution,Teatro di San Carlo,erwähnt,
UAKUG/NIM_005,17,,ort,Napoli,erwähnt,
UAKUG/NIM_005,17,,,Vertrag,erwähnt,
UAKUG/NIM_005,17,,Datum,1954-02-04,erwähnt,
UAKUG/NIM_005,17,,Datum,1954-02-13,erwähnt,
UAKUG/NIM_005,17,,rolle,Magdalena,erwähnt,
UAKUG/NIM_005,17,,werk,Meistersinger,erwähnt,sic!
UAKUG/NIM_005,17,,institution,RAI-Radio Italiana,erwähnt,
UAKUG/NIM_005,17,,ort,Roma,erwähnt,
UAKUG/NIM_005,17,,,Vertrag,erwähnt,
UAKUG/NIM_005,17,,Datum,1954-02-23,erwähnt,
UAKUG/NIM_005,17,,Datum,1954-03-23,erwähnt,
UAKUG/NIM_005,17,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,17,,werk,Götterdämmerung,erwähnt,
UAKUG/NIM_005,17,,institution,Teatro Alla Scala,erwähnt,
UAKUG/NIM_005,17,,ort,Milano,erwähnt,
UAKUG/NIM_005,17,,,Vertrag,erwähnt,
UAKUG/NIM_005,17,,Datum,1954-04-07,erwähnt,
UAKUG/NIM_005,17,,Datum,1954-04-09,erwähnt,
UAKUG/NIM_005,17,,rolle,Altsolo,erwähnt,
UAKUG/NIM_005,17,,werk,Les Noces,erwähnt,
UAKUG/NIM_005,17,,werk,Persephone,erwähnt,
UAKUG/NIM_005,17,,ereignis,Musica Viva,erwähnt,
UAKUG/NIM_005,17,,institution,Bayer. Rundfunk,erwähnt,
UAKUG/NIM_005,17,,,Verpflichtungsschein,erwähnt,
UAKUG/NIM_005,17,,Datum,1954-03-27,erwähnt,
UAKUG/NIM_005,17,,Datum,1954-03-29,erwähnt,
UAKUG/NIM_005,17,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,17,,ereignis,Konzert: Musik der Zeit,erwähnt,
UAKUG/NIM_005,17,,institution,Nordwestdeutscher Rundfunk,erwähnt,
UAKUG/NIM_005,17,,ort,Köln,erwähnt,
UAKUG/NIM_005,17,,,Verpflichtungsschein,erwähnt,
UAKUG/NIM_005,18,,Datum,1954-01-14,erwähnt,
UAKUG/NIM_005,18,,Datum,1954-01-19,erwähnt,
UAKUG/NIM_005,18,,rolle,Judith,erwähnt,
UAKUG/NIM_005,18,,werk,Herzog Blaubarts Burg,erwähnt,
UAKUG/NIM_005,18,,institution,Südwestfunk,erwähnt,
UAKUG/NIM_005,18,,ort,Baden-Baden,erwähnt,
UAKUG/NIM_005,18,,,Verpflichtungsschein,erwähnt,
UAKUG/NIM_005,18,,Datum,1954-04-15,erwähnt,
UAKUG/NIM_005,18,,Datum,1954-05-23,erwähnt,
UAKUG/NIM_005,18,,rolle,Olga,erwähnt,
UAKUG/NIM_005,18,,werk,Eugen Onegin,erwähnt,
UAKUG/NIM_005,18,,institution,Teatro Alla Scala,erwähnt,
UAKUG/NIM_005,18,,ort,Milano,erwähnt,
UAKUG/NIM_005,18,,,Vertrag,erwähnt,
UAKUG/NIM_005,18,,Datum,1954-06-15,erwähnt,
UAKUG/NIM_005,18,,Datum,1954-06-16,erwähnt,
UAKUG/NIM_005,18,,rolle,Brangäne,erwähnt,
UAKUG/NIM_005,18,,werk,Tristan,erwähnt,
UAKUG/NIM_005,18,,institution,Staatsoper Hamburg,erwähnt,
UAKUG/NIM_005,18,,ort,Hamburg,erwähnt,
UAKUG/NIM_005,18,,,Bestätigung,erwähnt,
UAKUG/NIM_005,18,,Datum,1954-07-29,erwähnt,
UAKUG/NIM_005,18,,Datum,1954-07-30,erwähnt,
UAKUG/NIM_005,18,,ereignis,Liederaufnahmen,erwähnt,
UAKUG/NIM_005,18,,person,Marx,erwähnt,
UAKUG/NIM_005,18,,person,Reger,erwähnt,
UAKUG/NIM_005,18,,institution,Nordwestdeutscher Rundfunk,erwähnt,
UAKUG/NIM_005,18,,ort,Köln,erwähnt,
UAKUG/NIM_005,18,,,Verpflichtungsschein,erwähnt,
UAKUG/NIM_005,18,,Datum,1954-07-29,erwähnt,
UAKUG/NIM_005,18,,Datum,1954-07-31,erwähnt,
UAKUG/NIM_005,18,,rolle,Altsolo,erwähnt,
UAKUG/NIM_005,18,,werk,Allmacht,erwähnt,
UAKUG/NIM_005,18,,person,Schubert,erwähnt,
UAKUG/NIM_005,18,,institution,Nordwestdeutscher Rundfunk,erwähnt,
UAKUG/NIM_005,18,,ort,Köln,erwähnt,
UAKUG/NIM_005,18,,,Verpflichtungsschein,erwähnt,
UAKUG/NIM_005,18,,Datum,1954-09-29,erwähnt,
UAKUG/NIM_005,18,,ereignis,Liederaufnahmen,erwähnt,
UAKUG/NIM_005,18,,institution,Bayerischer Rundfunk,erwähnt,
UAKUG/NIM_005,18,,ort,München,erwähnt,
UAKUG/NIM_005,18,,,Verpflichtungsschein,erwähnt,
UAKUG/NIM_005,18,,Datum,1954-08-12,erwähnt,
UAKUG/NIM_005,18,,Datum,1954-09-09,erwähnt,
UAKUG/NIM_005,18,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,18,,institution,Münchner Sommerfestspiele,erwähnt,
UAKUG/NIM_005,18,,institution,Bayerische Staatsoper,erwähnt,
UAKUG/NIM_005,18,,ort,München,erwähnt,
UAKUG/NIM_005,18,,,Gastvertrag,erwähnt,
UAKUG/NIM_005,18,,rolle,Altsolo,erwähnt,
UAKUG/NIM_005,18,,werk,IX. Beethoven,erwähnt,
UAKUG/NIM_005,18,,ereignis,Symphoniekonzert,erwähnt,
UAKUG/NIM_005,18,,institution,Festspielhaus Bayreuth,erwähnt,
UAKUG/NIM_005,18,,ort,Beayreuth,erwähnt,
UAKUG/NIM_005,18,,,Bestätigung,erwähnt,
UAKUG/NIM_005,18,,Datum,1954-09-01,erwähnt,
UAKUG/NIM_005,18,,Datum,1955-08-31,erwähnt,
UAKUG/NIM_005,18,,rolle,Opernsängerin,erwähnt,
UAKUG/NIM_005,18,,institution,Bayerische Staatsoper,erwähnt,
UAKUG/NIM_005,18,,ort,München,erwähnt,
UAKUG/NIM_005,18,,,Dienstvertrag,erwähnt,
UAKUG/NIM_005,18,,Datum,1954-10-25,erwähnt,
UAKUG/NIM_005,18,,Datum,1954-10-27,erwähnt,
UAKUG/NIM_005,18,,rolle,Altsolo,erwähnt,
UAKUG/NIM_005,18,,werk,Lied von der Erde,erwähnt,
UAKUG/NIM_005,18,,institution,Palais des Fetes,erwähnt,
UAKUG/NIM_005,18,,ort,Strasbourg,erwähnt,
UAKUG/NIM_005,18,,,Vertrag,erwähnt,
UAKUG/NIM_005,18,,Datum,1954-10-27,erwähnt,
UAKUG/NIM_005,18,,Datum,1954-11-06,erwähnt,
UAKUG/NIM_005,18,,rolle,Brangäne,erwähnt,
UAKUG/NIM_005,18,,werk,Tristan,erwähnt,
UAKUG/NIM_005,18,,institution,Theatre Municipal de Strasbourg,erwähnt,
UAKUG/NIM_005,18,,ort,Strasbourg,erwähnt,
UAKUG/NIM_005,18,,Datum,1954-11-8,erwähnt,
UAKUG/NIM_005,18,,Datum,1954-12-06,erwähnt,
UAKUG/NIM_005,18,,rolle,Brangäne,erwähnt,
UAKUG/NIM_005,18,,werk,Tristan,erwähnt,
UAKUG/NIM_005,18,,institution,Theatre Royal de la Monnaie,erwähnt,
UAKUG/NIM_005,18,,ort,Brüssel,erwähnt,
UAKUG/NIM_005,18,,,Vertrag,erwähnt,
UAKUG/NIM_005,18,,Datum,1955-01-09,erwähnt,
UAKUG/NIM_005,18,,Datum,1955-01-12,erwähnt,
UAKUG/NIM_005,18,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,18,,ereignis,Hindemith-Konzert,erwähnt,
UAKUG/NIM_005,18,,institution,Accademia Nazionale di Santa Cecilia,erwähnt,
UAKUG/NIM_005,18,,ort,Roma,erwähnt,
UAKUG/NIM_005,18,,,Vertrag,erwähnt,
UAKUG/NIM_005,18,,Datum,1955-02-04,erwähnt,
UAKUG/NIM_005,18,,Datum,1955-02-14,erwähnt,
UAKUG/NIM_005,18,,rolle,Magdalena,erwähnt,
UAKUG/NIM_005,18,,werk,Meistersinger,erwähnt,
UAKUG/NIM_005,18,,institution,RAI-Radio Televisione Italiana,erwähnt,
UAKUG/NIM_005,18,,ort,Milano,erwähnt,
UAKUG/NIM_005,18,,,Vertrag,erwähnt,
UAKUG/NIM_005,18,,Datum,1955-02-23,erwähnt,
UAKUG/NIM_005,18,,Datum,1955-03-02,erwähnt,
UAKUG/NIM_005,18,,rolle,Marina,erwähnt,
UAKUG/NIM_005,18,,werk,Boris Godunow,erwähnt,
UAKUG/NIM_005,18,,institution,Opera de Monte Carlo,erwähnt,
UAKUG/NIM_005,18,,ort,Monte Carlo,erwähnt,
UAKUG/NIM_005,18,,,Vertrag,erwähnt,
UAKUG/NIM_005,18,,Datum,1955-03-21,erwähnt,
UAKUG/NIM_005,18,,Datum,1955-03-30,erwähnt,
UAKUG/NIM_005,18,,rolle,Brangäne,erwähnt,
UAKUG/NIM_005,18,,werk,Tristan,erwähnt,
UAKUG/NIM_005,18,,institution,Opera de Monte Carlo,erwähnt,
UAKUG/NIM_005,18,,ort,Monte Carlo,erwähnt,
UAKUG/NIM_005,18,,,Vertrag,erwähnt,
UAKUG/NIM_005,18,,Datum,1955-04-16,erwähnt,
UAKUG/NIM_005,18,,Datum,1955-04-18,erwähnt,
UAKUG/NIM_005,18,,rolle,Altsolo,erwähnt,
UAKUG/NIM_005,18,,werk,Lied von der Erde,erwähnt,
UAKUG/NIM_005,18,,institution,Konzertgesellschaft Lübeck,erwähnt,
UAKUG/NIM_005,18,,ort,Lübeck,erwähnt,
UAKUG/NIM_005,18,,,Vertrag,erwähnt,
UAKUG/NIM_005,18,,Datum,1955-04-28,erwähnt,
UAKUG/NIM_005,18,,Datum,1955-05-27,erwähnt,
UAKUG/NIM_005,18,,rolle,Fricka,erwähnt,
UAKUG/NIM_005,18,,werk,Rheingold,erwähnt,
UAKUG/NIM_005,18,,werk,Walküre,erwähnt,
UAKUG/NIM_005,18,,rolle,Waltraute,erwähnt,
UAKUG/NIM_005,18,,werk,Götterdämmerung,erwähnt,
UAKUG/NIM_005,18,,institution,Reunion des Theatres Lyriques Nationaux Paris,erwähnt,
UAKUG/NIM_005,18,,ort,Paris,erwähnt,
UAKUG/NIM_005,18,,,Vertrag,erwähnt,
UAKUG/NIM_005,18,,Datum,1955-04-08,erwähnt,
UAKUG/NIM_005,18,,Datum,1955-04-12,erwähnt,
UAKUG/NIM_005,18,,rolle,Altsolo,erwähnt,
UAKUG/NIM_005,18,,ereignis,Kirchenkonzerte,erwähnt,
UAKUG/NIM_005,18,,ort,Strasbourg,erwähnt,
UAKUG/NIM_005,18,,,Verträge,erwähnt,
UAKUG/NIM_005,18,,Datum,1955-08-05,erwähnt,
UAKUG/NIM_005,18,,Datum,1955-09-11,erwähnt,
UAKUG/NIM_005,18,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,18,,institution,Münchner Sommerfestspiele,erwähnt,
UAKUG/NIM_005,18,,institution,Bayerische Staatsoper,erwähnt,
UAKUG/NIM_005,18,,ort,München,erwähnt,
UAKUG/NIM_005,18,,,Gastvertrag,erwähnt,
UAKUG/NIM_005,18,,Datum,1955-09-01,erwähnt,
UAKUG/NIM_005,18,,Datum,1956-08-31,erwähnt,
UAKUG/NIM_005,18,,rolle,Opernsängerin,erwähnt,
UAKUG/NIM_005,18,,institution,Bayerische Staatsoper,erwähnt,
UAKUG/NIM_005,18,,ort,München,erwähnt,
UAKUG/NIM_005,18,,,Dienstvertrag,erwähnt,
UAKUG/NIM_005,19,,Datum,1955-09-11,erwähnt,
UAKUG/NIM_005,19,,Datum,1955-09-20,erwähnt,
UAKUG/NIM_005,19,,rolle,Dorabella,erwähnt,
UAKUG/NIM_005,19,,werk,Cosi Fan Tutte,erwähnt,
UAKUG/NIM_005,19,,institution,Deutsche Oper Berlin,erwähnt,
UAKUG/NIM_005,19,,ort,Berlin,erwähnt,
UAKUG/NIM_005,19,,,Bestätigung,erwähnt,
UAKUG/NIM_005,19,,Datum,1955-09-22,erwähnt,
UAKUG/NIM_005,19,,Datum,1955-09-23,erwähnt,
UAKUG/NIM_005,19,,rolle,Altsolo,erwähnt,
UAKUG/NIM_005,19,,person,Hindemith,erwähnt,
UAKUG/NIM_005,19,,institution,Süddetuscher Rundfunk,erwähnt,
UAKUG/NIM_005,19,,ort,Stuttgart,erwähnt,
UAKUG/NIM_005,19,,,Korrespondenz,erwähnt,
UAKUG/NIM_005,19,,Datum,1955-10-15,erwähnt,
UAKUG/NIM_005,19,,Datum,1955-10-16,erwähnt,
UAKUG/NIM_005,19,,rolle,Venus,erwähnt,
UAKUG/NIM_005,19,,werk,Tannhäuser,erwähnt,
UAKUG/NIM_005,19,,institution,Staatsoper Stuttgart,erwähnt,
UAKUG/NIM_005,19,,,Bestätigung,erwähnt,
UAKUG/NIM_005,19,,Datum,1955-10-19,erwähnt,
UAKUG/NIM_005,19,,Datum,1955-10-20,erwähnt,
UAKUG/NIM_005,19,,rolle,Brangäne,erwähnt,
UAKUG/NIM_005,19,,werk,Tristan,erwähnt,
UAKUG/NIM_005,19,,institution,Deutsche Oper Berlin,erwähnt,
UAKUG/NIM_005,19,,ort,Berlin,erwähnt,
UAKUG/NIM_005,19,,,Bestätigung,erwähnt,
UAKUG/NIM_005,19,,Datum,1955-10-26,erwähnt,
UAKUG/NIM_005,19,,Datum,1955-11-02,erwähnt,
UAKUG/NIM_005,19,,rolle,Eboli,erwähnt,
UAKUG/NIM_005,19,,werk,Don Carlos,erwähnt,
UAKUG/NIM_005,19,,institution,Staatsoper Hamburg,erwähnt,
UAKUG/NIM_005,19,,ort,Hamburg,erwähnt,
UAKUG/NIM_005,19,,,Bestätigung,erwähnt,
UAKUG/NIM_005,19,,Datum,1955-11-03,erwähnt,
UAKUG/NIM_005,19,,Datum,1955-11-04,erwähnt,
UAKUG/NIM_005,19,,rolle,Fricka,erwähnt,
UAKUG/NIM_005,19,,werk,Walküre,erwähnt,
UAKUG/NIM_005,19,,institution,Deutsche Oper Berlin,erwähnt,
UAKUG/NIM_005,19,,,Bestätigung,erwähnt,
UAKUG/NIM_005,19,,Datum,1955-11-09,erwähnt,
UAKUG/NIM_005,19,,Datum,1955-11-10,erwähnt,
UAKUG/NIM_005,19,,rolle,Venus,erwähnt,
UAKUG/NIM_005,19,,werk,Tannhäuser,erwähnt,
UAKUG/NIM_005,19,,institution,Staatstheater Stuttgart,erwähnt,
UAKUG/NIM_005,19,,ort,Stuttgart,erwähnt,
UAKUG/NIM_005,19,,,Bestätigung,erwähnt,
UAKUG/NIM_005,19,,Datum,1955-11-12,erwähnt,
UAKUG/NIM_005,19,,Datum,1955-11-16,erwähnt,
UAKUG/NIM_005,19,,rolle,Fricka,erwähnt,
UAKUG/NIM_005,19,,werk,Walküre,erwähnt,
UAKUG/NIM_005,19,,rolle,Brangäne,erwähnt,
UAKUG/NIM_005,19,,werk,Tristan,erwähnt,
UAKUG/NIM_005,19,,institution,Deutsche Oper Berlin,erwähnt,
UAKUG/NIM_005,19,,ort,Berlin,erwähnt,
UAKUG/NIM_005,19,,,Bestätigung,erwähnt,
UAKUG/NIM_005,19,,Datum,1955-11-23,erwähnt,
UAKUG/NIM_005,19,,Datum,1955-11-26,erwähnt,
UAKUG/NIM_005,19,,rolle,Orpheus,erwähnt,
UAKUG/NIM_005,19,,ereignis,Aufnahmen,erwähnt,
UAKUG/NIM_005,19,,institution,Hessischer Rundfunk,erwähnt,
UAKUG/NIM_005,19,,ort,Frankfurt,erwähnt,
UAKUG/NIM_005,19,,,Verpflichtungsschein,erwähnt,
UAKUG/NIM_005,19,,Datum,1955-12-09,erwähnt,
UAKUG/NIM_005,19,,Datum,1955-12-18,erwähnt,
UAKUG/NIM_005,19,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,19,,ereignis,2 Konzerte,erwähnt,
UAKUG/NIM_005,19,,institution,Zürich Tonhallegesellschaft,erwähnt,
UAKUG/NIM_005,19,,ort,Zürich,erwähnt,
UAKUG/NIM_005,19,,Datum,1955-12-25,erwähnt,
UAKUG/NIM_005,19,,Datum,1955-12-26,erwähnt,
UAKUG/NIM_005,19,,rolle,Carmen,erwähnt,
UAKUG/NIM_005,19,,institution,Staatstheater Stuttgart,erwähnt,
UAKUG/NIM_005,19,,,Bestätigung,erwähnt,
UAKUG/NIM_005,19,,Datum,1955-12-27,erwähnt,
UAKUG/NIM_005,19,,Datum,1955-12-31,erwähnt,
UAKUG/NIM_005,19,,werk,Titus,erwähnt,
UAKUG/NIM_005,19,,ereignis,Aufnahmen,erwähnt,
UAKUG/NIM_005,19,,rolle,Sextus,erwähnt,
UAKUG/NIM_005,19,,institution,Nodwestdeutscher Rundfunk,erwähnt,
UAKUG/NIM_005,19,,ort,Köln,erwähnt,
UAKUG/NIM_005,19,,,Verpflichtungsschein,erwähnt,
UAKUG/NIM_005,19,,Datum,1956-08-01,erwähnt,
UAKUG/NIM_005,19,,Datum,1956-01-09,erwähnt,
UAKUG/NIM_005,19,,werk,Carmen,erwähnt,
UAKUG/NIM_005,19,,institution,Staatstheater Stuttgart,erwähnt,
UAKUG/NIM_005,19,,ort,Stuttgart,erwähnt,
UAKUG/NIM_005,19,,,Bestätigung,erwähnt,
UAKUG/NIM_005,19,,Datum,1956-01-12,erwähnt,
UAKUG/NIM_005,19,,Datum,1956-01-20,erwähnt,
UAKUG/NIM_005,19,,rolle,Brangäne,erwähnt,
UAKUG/NIM_005,19,,werk,Tristan,erwähnt,
UAKUG/NIM_005,19,,ereignis,Aufnahmen,erwähnt,
UAKUG/NIM_005,19,,institution,RAI-Radio Televisione Italiana,erwähnt,
UAKUG/NIM_005,19,,ort,Torino,erwähnt,
UAKUG/NIM_005,19,,,Vertrag,erwähnt,
UAKUG/NIM_005,19,,Datum,1956-01-21,erwähnt,
UAKUG/NIM_005,19,,Datum,1956-01-30,erwähnt,
UAKUG/NIM_005,19,,werk,Krönungsmesse,erwähnt,
UAKUG/NIM_005,19,,rolle,Altsolo,erwähnt,
UAKUG/NIM_005,19,,ort,Madrid,erwähnt,
UAKUG/NIM_005,19,,institution,Konzertsaal,erwähnt,
UAKUG/NIM_005,19,,Datum,1956-01-31,erwähnt,
UAKUG/NIM_005,19,,Datum,1956-02-03,erwähnt,
UAKUG/NIM_005,19,,rolle,Altsolo,erwähnt,
UAKUG/NIM_005,19,,werk,IX. Beethoven,erwähnt,
UAKUG/NIM_005,19,,institution,RAI-Radio Televisione Italiana,erwähnt,
UAKUG/NIM_005,19,,ort,Torino,erwähnt,
UAKUG/NIM_005,19,,,Vertrag,erwähnt,
UAKUG/NIM_005,19,,Datum,1956-02-17,erwähnt,
UAKUG/NIM_005,19,,Datum,1956-02-24,erwähnt,
UAKUG/NIM_005,19,,rolle,Brangäne,erwähnt,
UAKUG/NIM_005,19,,werk,Tristan,erwähnt,
UAKUG/NIM_005,19,,rolle,Herodias,erwähnt,
UAKUG/NIM_005,19,,werk,Salome,erwähnt,
UAKUG/NIM_005,19,,institution,Staatsoper Wien,erwähnt,
UAKUG/NIM_005,19,,ort,Wien,erwähnt,
UAKUG/NIM_005,19,,Datum,1956-03-04,erwähnt,
UAKUG/NIM_005,19,,Datum,1956-03-10,erwähnt,
UAKUG/NIM_005,19,,rolle,Idamante,erwähnt,
UAKUG/NIM_005,19,,werk,Idomeneo,erwähnt,
UAKUG/NIM_005,19,,institution,RAI-Radio Televisione Italiana,erwähnt,
UAKUG/NIM_005,19,,ort,Milano,erwähnt,
UAKUG/NIM_005,19,,,Vertrag,erwähnt,
UAKUG/NIM_005,19,,Datum,1956-03-18,erwähnt,
UAKUG/NIM_005,19,,Datum,1956-03-23,erwähnt,
UAKUG/NIM_005,19,,rolle,Eboli,erwähnt,
UAKUG/NIM_005,19,,werk,Don Carlos,erwähnt,
UAKUG/NIM_005,19,,rolle,Fricka,erwähnt,
UAKUG/NIM_005,19,,werk,Rheingold,erwähnt,
UAKUG/NIM_005,19,,institution,Deutsche Oper Berlin,erwähnt,
UAKUG/NIM_005,19,,ort,Berlin,erwähnt,
UAKUG/NIM_005,19,,,Bestätigung,erwähnt,
UAKUG/NIM_005,19,,Datum,1956-03-29,erwähnt,
UAKUG/NIM_005,19,,Datum,1956-03-30,erwähnt,
UAKUG/NIM_005,19,,rolle,Ortrud,erwähnt,
UAKUG/NIM_005,19,,werk,Lohengrin,erwähnt,
UAKUG/NIM_005,19,,institution,Städtische Bühnen Frankfurt/Main,erwähnt,
UAKUG/NIM_005,19,,ort,Frankfurt/Main,erwähnt,
UAKUG/NIM_005,19,,,Bestätigung,erwähnt,
UAKUG/NIM_005,19,,Datum,1956-04-16,erwähnt,
UAKUG/NIM_005,19,,Datum,1956-04-22,erwähnt,
UAKUG/NIM_005,19,,rolle,Marzelline,erwähnt,
UAKUG/NIM_005,19,,werk,Figaro,erwähnt,
UAKUG/NIM_005,19,,ereignis,Plattenaufnahmen,erwähnt,
UAKUG/NIM_005,19,,institution,Philips,erwähnt,
UAKUG/NIM_005,19,,ort,Wien,erwähnt,
UAKUG/NIM_005,19,,,Bestätigung,erwähnt,
UAKUG/NIM_005,19,,Datum,1956-04-23,erwähnt,
UAKUG/NIM_005,19,,Datum,1956-03-24,erwähnt,
UAKUG/NIM_005,19,,rolle,Eboli,erwähnt,
UAKUG/NIM_005,19,,werk,Don Carlos,erwähnt,
UAKUG/NIM_005,19,,institution,Staatsoper Hamburg,erwähnt,
UAKUG/NIM_005,19,,ort,Hamburg,erwähnt,
UAKUG/NIM_005,19,,,Bestätigung,erwähnt,
UAKUG/NIM_005,19,,Datum,1956-04-27,erwähnt,
UAKUG/NIM_005,19,,Datum,1956-04-28,erwähnt,
UAKUG/NIM_005,19,,rolle,Amneris,erwähnt,
UAKUG/NIM_005,19,,werk,Aida,erwähnt,
UAKUG/NIM_005,19,,institution,Staatsoper Wien,erwähnt,
UAKUG/NIM_005,19,,ort,Wien,erwähnt,
UAKUG/NIM_005,19,,Datum,1956-05-07,erwähnt,
UAKUG/NIM_005,19,,Datum,1956-05-16,erwähnt,
UAKUG/NIM_005,19,,rolle,Brangäne,erwähnt,
UAKUG/NIM_005,19,,werk,Tristan,erwähnt,
UAKUG/NIM_005,19,,institution,Reunion des Theatres Liriques Nationaux Paris,erwähnt,
UAKUG/NIM_005,19,,ort,Paris,erwähnt,
UAKUG/NIM_005,19,,,Vertrag,erwähnt,
UAKUG/NIM_005,19,,Datum,1956-07-02,erwähnt,
UAKUG/NIM_005,19,,Datum,1956-07-04,erwähnt,
UAKUG/NIM_005,19,,rolle,Magdalena,erwähnt,
UAKUG/NIM_005,19,,werk,Rigoletto,erwähnt,
UAKUG/NIM_005,19,,ereignis,Aufnahmen,erwähnt,
UAKUG/NIM_005,19,,institution,Westdeutscher Rundfunk,erwähnt,
UAKUG/NIM_005,19,,ort,Köln,erwähnt,
UAKUG/NIM_005,19,,,Verpflichtungsschein,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-07-20,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-07-27,erwähnt,
UAKUG/NIM_005,20,,rolle,Altsolo,erwähnt,
UAKUG/NIM_005,20,,person,Mozart,erwähnt,
UAKUG/NIM_005,20,,werk,Requiem,erwähnt,
UAKUG/NIM_005,20,,institution,Salzburger Festspiele,erwähnt,
